State,District,age_0_5,age_18_greater,age_5_17,bio_age_17_,bio_age_5_17,demo_age_17_,demo_age_5_17,Dropout_Risk,Total_Migration_Velocity,Dormancy_Score
Karnataka,Zunheboto,0,0,0,0,0,343,31,1.0,343,0.0
Karnataka,chittoor,0,0,0,0,0,9,1,1.0,9,0.0
Karnataka,hooghly,0,0,0,0,0,25,0,1.0,25,0.0
Karnataka,jajpur,0,0,0,0,0,43,6,1.0,43,0.0
Karnataka,nadia,0,0,0,0,0,1,0,1.0,1,0.0
Karnataka,rangareddi,0,0,0,0,0,2,0,1.0,2,0.0
Karnataka,yadgir,724,0,202,6767,1424,2755,300,-8.834254143646408,2755,0.0
Kerala,Alappuzha,3060,164,1529,82965,47488,38504,2753,-76.59477124183006,38504,0.004259187118556
Kerala,Ernakulam,4881,388,2804,126069,77712,67952,5879,-78.60663798401967,67952,0.0057098288522949
Kerala,Idukki,1725,33,533,42321,25133,15562,1582,-71.84927536231883,15562,0.0021204138019662
Kerala,Kannur,4780,268,2819,107297,63519,60757,4821,-65.44246861924687,60757,0.0044109417689851
Kerala,Kasaragod,3253,76,1428,51733,45937,28931,2479,-69.60713187826622,28931,0.0026268491635559
Kerala,Kasargod,300,0,125,6727,417,2093,29,-5.95,2093,0.0
Kerala,Kollam,4544,251,1870,112675,63732,52348,4398,-69.12764084507043,52348,0.0047947429750329
Kerala,Kottayam,2967,75,1279,75004,41371,31701,2509,-68.7185709470846,31701,0.0023657813387168
Kerala,Kozhikode,5435,242,3158,140358,81885,89903,9449,-74.3311867525299,89903,0.0026917600996618
Kerala,Malappuram,11879,298,7103,185604,121773,154924,9573,-50.25557706877683,154924,0.0019235113764724
Kerala,Palakkad,6278,198,2411,147179,78685,51284,3988,-61.66725071678879,51284,0.0038607780052646
Kerala,Pathanamthitta,1701,92,814,64502,27997,21510,2035,-81.29570840681951,21510,0.0042768815954627
Kerala,Thiruvananthapuram,5767,475,2266,132855,70088,66551,5566,-59.76642968614531,66551,0.0071372761149176
Kerala,Thrissur,5610,541,2731,143515,76031,60825,4986,-66.7638146167558,60825,0.0088942228652221
Kerala,Wayanad,1524,19,463,35560,17839,16250,1577,-57.52690288713911,16250,0.0011691588209956
Ladakh,Kargil,403,9,151,2684,2437,2317,858,-29.23573200992556,2317,0.0038826574633304
Ladakh,Leh,116,11,18,3087,1641,2668,566,-69.73275862068965,2668,0.0041213937804421
Lakshadweep,Lakshadweep,221,1,15,4475,3146,1248,178,-70.17647058823529,1248,0.0008006405124099
Madanapalle,Kadiri Road,0,0,0,3,0,3,0,1.0,3,0.0
Madhya_Pradesh,100000,0,0,0,0,0,1,0,1.0,1,0.0
Madhya_Pradesh,ANUGUL,0,0,0,0,0,5,0,1.0,5,0.0
Madhya_Pradesh,Adilabad,0,0,0,0,0,1628,195,1.0,1628,0.0
Madhya_Pradesh,Agar Malwa,2456,34,705,14234,6149,11851,1296,-11.518322475570033,11851,0.0028687141410732
Madhya_Pradesh,Agra,0,0,0,0,0,4517,413,1.0,4517,0.0
Madhya_Pradesh,Ahilyanagar,0,0,0,0,0,357,26,1.0,357,0.0
Madhya_Pradesh,Ahmadabad,0,0,0,0,0,281,9,1.0,281,0.0
Madhya_Pradesh,Ahmadnagar,0,0,0,0,0,5110,237,1.0,5110,0.0
Madhya_Pradesh,Ahmed Nagar,0,0,0,0,0,192,6,1.0,192,0.0
Madhya_Pradesh,Ahmedabad,0,0,0,0,0,5059,686,1.0,5059,0.0
Madhya_Pradesh,Aizawl,0,0,0,0,0,105,9,1.0,105,0.0
Madhya_Pradesh,Ajmer,0,0,0,0,0,1448,193,1.0,1448,0.0
Madhya_Pradesh,Akola,0,0,0,0,0,1507,101,1.0,1507,0.0
Madhya_Pradesh,Alappuzha,0,0,0,0,0,1093,75,1.0,1093,0.0
Madhya_Pradesh,Aligarh,0,0,0,0,0,4680,245,1.0,4680,0.0
Madhya_Pradesh,Alipurduar,0,0,0,0,0,190,40,1.0,190,0.0
Madhya_Pradesh,Alirajpur,3402,440,3863,42162,43001,16946,1750,-62.199588477366255,16946,0.025963297338762
Madhya_Pradesh,Allahabad,0,0,0,0,0,3824,313,1.0,3824,0.0
Madhya_Pradesh,Alluri Sitharama Raju,0,0,0,0,0,268,49,1.0,268,0.0
Madhya_Pradesh,Almora,0,0,0,0,0,324,49,1.0,324,0.0
Madhya_Pradesh,Alwar,0,0,0,0,0,2188,344,1.0,2188,0.0
Madhya_Pradesh,Ambala,0,0,0,0,0,704,90,1.0,704,0.0
Madhya_Pradesh,Ambedkar Nagar,0,0,0,0,0,1627,164,1.0,1627,0.0
Madhya_Pradesh,Amethi,0,0,0,0,0,1586,139,1.0,1586,0.0
Madhya_Pradesh,Amravati,0,0,0,0,0,1959,134,1.0,1959,0.0
Madhya_Pradesh,Amreli,0,0,0,0,0,856,68,1.0,856,0.0
Madhya_Pradesh,Amritsar,0,0,0,0,0,994,37,1.0,994,0.0
Madhya_Pradesh,Amroha,0,0,0,0,0,1911,144,1.0,1911,0.0
Madhya_Pradesh,Anakapalli,0,0,0,0,0,344,54,1.0,344,0.0
Madhya_Pradesh,Anand,0,0,0,0,0,713,77,1.0,713,0.0
Madhya_Pradesh,Anantapur,0,0,0,0,0,1465,269,1.0,1465,0.0
Madhya_Pradesh,Ananthapur,0,0,0,0,0,509,264,1.0,509,0.0
Madhya_Pradesh,Ananthapuramu,0,0,0,0,0,1004,260,1.0,1004,0.0
Madhya_Pradesh,Anantnag,0,0,0,0,0,693,155,1.0,693,0.0
Madhya_Pradesh,Andamans,0,0,0,0,0,32,0,1.0,32,0.0
Madhya_Pradesh,Angul,0,0,0,0,0,433,82,1.0,433,0.0
Madhya_Pradesh,Annamayya,0,0,0,0,0,553,107,1.0,553,0.0
Madhya_Pradesh,Anugul,0,0,0,0,0,42,1,1.0,42,0.0
Madhya_Pradesh,Anuppur,3372,21,558,52554,37944,33999,5545,-55.26334519572954,33999,0.0006176470588235
Madhya_Pradesh,Araria,0,0,0,0,0,2709,214,1.0,2709,0.0
Madhya_Pradesh,Ariyalur,0,0,0,0,0,231,62,1.0,231,0.0
Madhya_Pradesh,Arvalli,0,0,0,0,0,113,28,1.0,113,0.0
Madhya_Pradesh,Arwal,0,0,0,0,0,523,57,1.0,523,0.0
Madhya_Pradesh,Ashok Nagar,4153,196,1795,40803,46128,34354,5430,-54.53575728389116,34354,0.0057051375345655
Madhya_Pradesh,Ashoknagar,1594,94,1323,0,0,0,0,1.0,0,94.0
Madhya_Pradesh,Auraiya,0,0,0,0,0,569,57,1.0,569,0.0
Madhya_Pradesh,Aurangabad,0,0,0,0,0,5239,435,1.0,5239,0.0
Madhya_Pradesh,Aurangabad(BH),0,0,0,0,0,1,0,1.0,1,0.0
Madhya_Pradesh,Aurangabad(bh),0,0,0,0,0,24,2,1.0,24,0.0
Madhya_Pradesh,Ayodhya,0,0,0,0,0,194,18,1.0,194,0.0
Madhya_Pradesh,Azamgarh,0,0,0,0,0,1957,165,1.0,1957,0.0
Madhya_Pradesh,Badgam,0,0,0,0,0,262,25,1.0,262,0.0
Madhya_Pradesh,Bagalkot,0,0,0,0,0,733,178,1.0,733,0.0
Madhya_Pradesh,Bagalkot *,0,0,0,0,0,24,1,1.0,24,0.0
Madhya_Pradesh,Bageshwar,0,0,0,0,0,200,16,1.0,200,0.0
Madhya_Pradesh,Baghpat,0,0,0,0,0,1040,105,1.0,1040,0.0
Uttar_Pradesh,Bahraich,0,0,0,0,0,2965,213,1.0,2965,0.0
Madhya_Pradesh,Bajali,0,0,0,0,0,23,1,1.0,23,0.0
Madhya_Pradesh,Baksa,0,0,0,0,0,337,18,1.0,337,0.0
Madhya_Pradesh,Balaghat,7712,49,837,72736,74167,74993,14435,-47.08545124481328,74993,0.0006533856041816
Madhya_Pradesh,Balangir,0,0,0,0,0,726,138,1.0,726,0.0
Madhya_Pradesh,Baleshwar,0,0,0,0,0,286,21,1.0,286,0.0
Madhya_Pradesh,Baleswar,0,0,0,0,0,614,173,1.0,614,0.0
Madhya_Pradesh,Ballari,0,0,0,0,0,132,32,1.0,132,0.0
Madhya_Pradesh,Ballia,0,0,0,0,0,1378,183,1.0,1378,0.0
Madhya_Pradesh,Balod,0,0,0,0,0,924,115,1.0,924,0.0
Madhya_Pradesh,Baloda Bazar,0,0,0,0,0,1361,177,1.0,1361,0.0
Madhya_Pradesh,Balotra,0,0,0,0,0,31,4,1.0,31,0.0
Madhya_Pradesh,Balrampur,0,0,0,0,0,2705,195,1.0,2705,0.0
Madhya_Pradesh,Banas Kantha,0,0,0,0,0,24,0,1.0,24,0.0
Madhya_Pradesh,Banaskantha,0,0,0,0,0,1659,165,1.0,1659,0.0
Madhya_Pradesh,Banda,0,0,0,0,0,1200,84,1.0,1200,0.0
Madhya_Pradesh,Bandipore,0,0,0,0,0,216,46,1.0,216,0.0
Madhya_Pradesh,Bangalore,0,0,0,0,0,975,67,1.0,975,0.0
Madhya_Pradesh,Bangalore Rural,0,0,0,0,0,632,77,1.0,632,0.0
Madhya_Pradesh,Banka,0,0,0,0,0,1696,166,1.0,1696,0.0
Madhya_Pradesh,Bankura,0,0,0,0,0,1963,223,1.0,1963,0.0
Madhya_Pradesh,Banswara,0,0,0,0,0,1162,140,1.0,1162,0.0
Madhya_Pradesh,Bapatla,0,0,0,0,0,344,63,1.0,344,0.0
Madhya_Pradesh,Bara Banki,0,0,0,0,0,2328,195,1.0,2328,0.0
Madhya_Pradesh,Barabanki,0,0,0,0,0,125,5,1.0,125,0.0
Madhya_Pradesh,Baramula,0,0,0,0,0,530,109,1.0,530,0.0
Madhya_Pradesh,Baran,0,0,0,0,0,713,129,1.0,713,0.0
Madhya_Pradesh,Barddhaman,0,0,0,0,0,3416,223,1.0,3416,0.0
Madhya_Pradesh,Bardez,0,0,0,0,0,2,0,1.0,2,0.0
Madhya_Pradesh,Bardhaman,0,0,0,0,0,711,7,1.0,711,0.0
Madhya_Pradesh,Bareilly,0,0,0,0,0,3918,269,1.0,3918,0.0
Madhya_Pradesh,Bargarh,0,0,0,0,0,732,129,1.0,732,0.0
Madhya_Pradesh,Barmer,0,0,0,0,0,1243,210,1.0,1243,0.0
Madhya_Pradesh,Barnala,0,0,0,0,0,208,11,1.0,208,0.0
Madhya_Pradesh,Barpeta,0,0,0,0,0,1281,101,1.0,1281,0.0
Madhya_Pradesh,Barwani,14059,721,9598,89152,92475,60893,11326,-31.888185503947646,60893,0.0118402469865668
Madhya_Pradesh,Bastar,0,0,0,0,0,2652,438,1.0,2652,0.0
Madhya_Pradesh,Basti,0,0,0,0,0,1649,156,1.0,1649,0.0
Madhya_Pradesh,Bathinda,0,0,0,0,0,582,42,1.0,582,0.0
Madhya_Pradesh,Baudh,0,0,0,0,0,33,0,1.0,33,0.0
Madhya_Pradesh,Beawar,0,0,0,0,0,18,2,1.0,18,0.0
Madhya_Pradesh,Beed,0,0,0,0,0,2805,212,1.0,2805,0.0
Madhya_Pradesh,Begusarai,0,0,0,0,0,3110,369,1.0,3110,0.0
Madhya_Pradesh,Belagavi,0,0,0,0,0,736,168,1.0,736,0.0
Madhya_Pradesh,Belgaum,0,0,0,0,0,1036,178,1.0,1036,0.0
Madhya_Pradesh,Bellary,0,0,0,0,0,616,75,1.0,616,0.0
Madhya_Pradesh,Bemetara,0,0,0,0,0,1252,131,1.0,1252,0.0
Karnataka,Bengaluru,0,0,0,0,0,3399,453,1.0,3399,0.0
Madhya_Pradesh,Bengaluru Rural,0,0,0,0,0,7,0,1.0,7,0.0
Madhya_Pradesh,Bengaluru South,0,0,0,0,0,139,17,1.0,139,0.0
Madhya_Pradesh,Betul,7772,158,1572,110932,78237,52571,14860,-49.33260422027792,52571,0.0030054021151944
Madhya_Pradesh,Bhabua,0,0,0,0,0,5,1,1.0,5,0.0
Madhya_Pradesh,Bhadohi,0,0,0,0,0,212,24,1.0,212,0.0
Madhya_Pradesh,Bhadradri Kothagudem,0,0,0,0,0,463,98,1.0,463,0.0
Madhya_Pradesh,Bhadrak,0,0,0,0,0,698,134,1.0,698,0.0
Madhya_Pradesh,Bhagalpur,0,0,0,0,0,3158,322,1.0,3158,0.0
Madhya_Pradesh,Bhandara,0,0,0,0,0,736,47,1.0,736,0.0
Madhya_Pradesh,Bharatpur,0,0,0,0,0,1128,203,1.0,1128,0.0
Madhya_Pradesh,Bharuch,0,0,0,0,0,685,108,1.0,685,0.0
Madhya_Pradesh,Bhavnagar,0,0,0,0,0,1411,181,1.0,1411,0.0
Madhya_Pradesh,Bhilwara,0,0,0,0,0,1521,184,1.0,1521,0.0
Madhya_Pradesh,Bhind,9426,737,5879,48329,61508,54632,8575,-31.626776999787825,54632,0.013490015192283
Madhya_Pradesh,Bhiwani,0,0,0,0,0,652,86,1.0,652,0.0
Madhya_Pradesh,Bhojpur,0,0,0,0,0,2278,210,1.0,2278,0.0
Madhya_Pradesh,Bhopal,13092,184,2061,139239,107494,94328,12147,-40.05331500152765,94328,0.0019506196397714
Madhya_Pradesh,Bicholim,0,0,0,0,0,1,0,1.0,1,0.0
Madhya_Pradesh,Bid,0,0,0,0,0,317,4,1.0,317,0.0
Madhya_Pradesh,Bidar,0,0,0,0,0,656,110,1.0,656,0.0
Madhya_Pradesh,Bijapur,0,0,0,0,0,910,108,1.0,910,0.0
Madhya_Pradesh,Bijnor,0,0,0,0,0,2618,203,1.0,2618,0.0
Madhya_Pradesh,Bikaner,0,0,0,0,0,1088,163,1.0,1088,0.0
Madhya_Pradesh,Bilaspur,0,0,0,0,0,2305,277,1.0,2305,0.0
Madhya_Pradesh,Birbhum,0,0,0,0,0,2356,196,1.0,2356,0.0
Madhya_Pradesh,Bishnupur,0,0,0,0,0,253,93,1.0,253,0.0
Madhya_Pradesh,Biswanath,0,0,0,0,0,202,10,1.0,202,0.0
Madhya_Pradesh,Bokaro,0,0,0,0,0,1219,154,1.0,1219,0.0
Madhya_Pradesh,Bongaigaon,0,0,0,0,0,512,38,1.0,512,0.0
Madhya_Pradesh,Botad,0,0,0,0,0,198,27,1.0,198,0.0
Madhya_Pradesh,Boudh,0,0,0,0,0,141,34,1.0,141,0.0
Madhya_Pradesh,Budaun,0,0,0,0,0,2519,228,1.0,2519,0.0
Madhya_Pradesh,Budgam,0,0,0,0,0,117,63,1.0,117,0.0
Madhya_Pradesh,Bulandshahar,0,0,0,0,0,21,0,1.0,21,0.0
Madhya_Pradesh,Bulandshahr,0,0,0,0,0,2838,328,1.0,2838,0.0
Madhya_Pradesh,Buldana,0,0,0,0,0,449,5,1.0,449,0.0
Madhya_Pradesh,Buldhana,0,0,0,0,0,2031,118,1.0,2031,0.0
Madhya_Pradesh,Bundi,0,0,0,0,0,622,73,1.0,622,0.0
Madhya_Pradesh,Burhanpur,7219,412,3227,49831,33858,22846,5533,-22.450616428868265,22846,0.0180330021447017
Madhya_Pradesh,Buxar,0,0,0,0,0,1960,207,1.0,1960,0.0
Madhya_Pradesh,Cachar,0,0,0,0,0,1331,129,1.0,1331,0.0
Madhya_Pradesh,Central Delhi,0,0,0,0,0,592,68,1.0,592,0.0
Madhya_Pradesh,Chamarajanagar,0,0,0,0,0,24,1,1.0,24,0.0
Madhya_Pradesh,Chamarajanagar *,0,0,0,0,0,0,1,1.0,0,0.0
Madhya_Pradesh,Chamba,0,0,0,0,0,342,72,1.0,342,0.0
Madhya_Pradesh,Chamoli,0,0,0,0,0,246,32,1.0,246,0.0
Madhya_Pradesh,Champawat,0,0,0,0,0,212,26,1.0,212,0.0
Madhya_Pradesh,Champhai,0,0,0,0,0,62,11,1.0,62,0.0
Madhya_Pradesh,Chamrajanagar,0,0,0,0,0,302,24,1.0,302,0.0
Madhya_Pradesh,Chamrajnagar,0,0,0,0,0,47,4,1.0,47,0.0
Madhya_Pradesh,Chandauli,0,0,0,0,0,1051,138,1.0,1051,0.0
Madhya_Pradesh,Chandel,0,0,0,0,0,66,6,1.0,66,0.0
Madhya_Pradesh,Chandigarh,0,0,0,0,0,939,81,1.0,939,0.0
Madhya_Pradesh,Chandrapur,0,0,0,0,0,2032,98,1.0,2032,0.0
Madhya_Pradesh,Changlang,0,0,0,0,0,77,15,1.0,77,0.0
Madhya_Pradesh,Charaideo,0,0,0,0,0,82,15,1.0,82,0.0
Madhya_Pradesh,Charkhi Dadri,0,0,0,0,0,137,18,1.0,137,0.0
Madhya_Pradesh,Chatra,0,0,0,0,0,952,147,1.0,952,0.0
Madhya_Pradesh,Chatrapati Sambhaji Nagar,0,0,0,0,0,94,12,1.0,94,0.0
Madhya_Pradesh,Chengalpattu,0,0,0,0,0,691,78,1.0,691,0.0
Madhya_Pradesh,Chennai,0,0,0,0,0,2993,315,1.0,2993,0.0
Madhya_Pradesh,Chhatarpur,13133,443,7595,89250,94773,64772,9879,-35.08200715754207,64772,0.00683926944869
Madhya_Pradesh,Chhatrapati Sambhajinagar,0,0,0,0,0,632,66,1.0,632,0.0
Madhya_Pradesh,Chhindwara,9747,54,910,103881,72640,65255,14866,-36.262747512054986,65255,0.0008275101140125
Madhya_Pradesh,Chhotaudepur,0,0,0,0,0,188,38,1.0,188,0.0
Madhya_Pradesh,Chickmagalur,0,0,0,0,0,240,22,1.0,240,0.0
Madhya_Pradesh,Chikkaballapur,0,0,0,0,0,544,56,1.0,544,0.0
Madhya_Pradesh,Chikkamagaluru,0,0,0,0,0,165,24,1.0,165,0.0
Madhya_Pradesh,Chikmagalur,0,0,0,0,0,20,2,1.0,20,0.0
Madhya_Pradesh,Chirang,0,0,0,0,0,493,51,1.0,493,0.0
Madhya_Pradesh,Chitradurga,0,0,0,0,0,737,142,1.0,737,0.0
Madhya_Pradesh,Chitrakoot,0,0,0,0,0,740,85,1.0,740,0.0
Madhya_Pradesh,Chittaurgarh,0,0,0,0,0,65,4,1.0,65,0.0
Madhya_Pradesh,Chittoor,0,0,0,0,0,2504,547,1.0,2504,0.0
Madhya_Pradesh,Chittorgarh,0,0,0,0,0,861,96,1.0,861,0.0
Madhya_Pradesh,Chumukedima,0,0,0,0,0,31,5,1.0,31,0.0
Madhya_Pradesh,Churachandpur,0,0,0,0,0,142,27,1.0,142,0.0
Madhya_Pradesh,Churu,0,0,0,0,0,817,141,1.0,817,0.0
Madhya_Pradesh,Coimbatore,0,0,0,0,0,2107,272,1.0,2107,0.0
Madhya_Pradesh,Cooch Behar,0,0,0,0,0,1404,188,1.0,1404,0.0
Madhya_Pradesh,Cuddalore,0,0,0,0,0,1102,204,1.0,1102,0.0
Madhya_Pradesh,Cuddapah,0,0,0,0,0,1948,364,1.0,1948,0.0
Madhya_Pradesh,Cuttack,0,0,0,0,0,925,121,1.0,925,0.0
Madhya_Pradesh,Dadra & Nagar Haveli,0,0,0,0,0,14,2,1.0,14,0.0
Madhya_Pradesh,Dadra and Nagar Haveli,0,0,0,0,0,42,8,1.0,42,0.0
Madhya_Pradesh,Dahod,0,0,0,0,0,579,80,1.0,579,0.0
Madhya_Pradesh,Dakshin Bastar Dantewada,0,0,0,0,0,246,73,1.0,246,0.0
Madhya_Pradesh,Dakshin Dinajpur,0,0,0,0,0,1336,104,1.0,1336,0.0
Madhya_Pradesh,Dakshina Kannada,0,0,0,0,0,950,137,1.0,950,0.0
Madhya_Pradesh,Daman,0,0,0,0,0,89,5,1.0,89,0.0
Madhya_Pradesh,Damoh,5875,61,1511,69521,67880,58062,8331,-56.770212765957446,58062,0.0010505829874446
Madhya_Pradesh,Dantewada,0,0,0,0,0,106,45,1.0,106,0.0
Madhya_Pradesh,Darbhanga,0,0,0,0,0,3045,275,1.0,3045,0.0
Madhya_Pradesh,Darjeeling,0,0,0,0,0,2036,109,1.0,2036,0.0
Madhya_Pradesh,Darjiling,0,0,0,0,0,279,2,1.0,279,0.0
Madhya_Pradesh,Darrang,0,0,0,0,0,514,69,1.0,514,0.0
Madhya_Pradesh,Datia,4543,49,2354,28067,32755,44230,7014,-35.04996698217037,44230,0.0011078203070244
Madhya_Pradesh,Dausa,0,0,0,0,0,563,101,1.0,563,0.0
Madhya_Pradesh,Davanagere,0,0,0,0,0,62,3,1.0,62,0.0
Madhya_Pradesh,Davangere,0,0,0,0,0,561,81,1.0,561,0.0
Madhya_Pradesh,Debagarh,0,0,0,0,0,120,17,1.0,120,0.0
Madhya_Pradesh,Deeg,0,0,0,0,0,12,1,1.0,12,0.0
Madhya_Pradesh,Deeg ,0,0,0,0,0,38,0,1.0,38,0.0
Madhya_Pradesh,Dehradun,0,0,0,0,0,1498,146,1.0,1498,0.0
Madhya_Pradesh,Deoghar,0,0,0,0,0,945,121,1.0,945,0.0
Madhya_Pradesh,Deoria,0,0,0,0,0,2080,241,1.0,2080,0.0
Madhya_Pradesh,Devbhumi Dwarka,0,0,0,0,0,142,21,1.0,142,0.0
Madhya_Pradesh,Dewas,9227,121,2559,89928,65326,51626,7348,-34.39937140999241,51626,0.0023437348674143
Madhya_Pradesh,Dhalai,0,0,0,0,0,471,49,1.0,471,0.0
Madhya_Pradesh,Dhalai  *,0,0,0,0,0,15,0,1.0,15,0.0
Madhya_Pradesh,Dhamtari,0,0,0,0,0,559,70,1.0,559,0.0
Madhya_Pradesh,Dhanbad,0,0,0,0,0,1328,127,1.0,1328,0.0
Madhya_Pradesh,Dhar,10255,472,5094,86633,81739,80417,11314,-38.85324232081911,80417,0.005869332736452
Madhya_Pradesh,Dharashiv,0,0,0,0,0,166,10,1.0,166,0.0
Madhya_Pradesh,Dharmapuri,0,0,0,0,0,657,146,1.0,657,0.0
Madhya_Pradesh,Dharwad,0,0,0,0,0,732,122,1.0,732,0.0
Madhya_Pradesh,Dhaulpur,0,0,0,0,0,8,0,1.0,8,0.0
Madhya_Pradesh,Dhemaji,0,0,0,0,0,474,42,1.0,474,0.0
Madhya_Pradesh,Dhenkanal,0,0,0,0,0,511,100,1.0,511,0.0
Madhya_Pradesh,Dholpur,0,0,0,0,0,647,113,1.0,647,0.0
Madhya_Pradesh,Dhubri,0,0,0,0,0,1804,214,1.0,1804,0.0
Madhya_Pradesh,Dhule,0,0,0,0,0,1414,134,1.0,1414,0.0
Madhya_Pradesh,Dibang Valley,0,0,0,0,0,4,3,1.0,4,0.0
Madhya_Pradesh,Dibrugarh,0,0,0,0,0,463,32,1.0,463,0.0
Madhya_Pradesh,Didwana-Kuchaman,0,0,0,0,0,56,5,1.0,56,0.0
Madhya_Pradesh,Dima Hasao,0,0,0,0,0,11,0,1.0,11,0.0
Madhya_Pradesh,Dimapur,0,0,0,0,0,228,29,1.0,228,0.0
Madhya_Pradesh,Dindigul,0,0,0,0,0,1038,172,1.0,1038,0.0
Madhya_Pradesh,Dindori,3061,6,454,35032,37126,42106,8688,-59.6435805292388,42106,0.0001424941221174
Madhya_Pradesh,Diu,0,0,0,0,0,43,8,1.0,43,0.0
Madhya_Pradesh,Doda,0,0,0,0,0,311,39,1.0,311,0.0
Madhya_Pradesh,Dohad,0,0,0,0,0,79,6,1.0,79,0.0
Madhya_Pradesh,Dr. B. R. Ambedkar Konaseema,0,0,0,0,0,410,58,1.0,410,0.0
Madhya_Pradesh,Dumka,0,0,0,0,0,724,80,1.0,724,0.0
Madhya_Pradesh,Dungarpur,0,0,0,0,0,671,88,1.0,671,0.0
Madhya_Pradesh,Durg,0,0,0,0,0,1215,244,1.0,1215,0.0
Madhya_Pradesh,East,0,0,0,0,0,28,3,1.0,28,0.0
Madhya_Pradesh,East Champaran,0,0,0,0,0,4972,507,1.0,4972,0.0
Madhya_Pradesh,East Delhi,0,0,0,0,0,1442,122,1.0,1442,0.0
Madhya_Pradesh,East Garo Hills,0,0,0,0,0,28,0,1.0,28,0.0
Madhya_Pradesh,East Godavari,0,0,0,0,0,3302,594,1.0,3302,0.0
Madhya_Pradesh,East Jaintia Hills,0,0,0,0,0,61,6,1.0,61,0.0
Madhya_Pradesh,East Kameng,0,0,0,0,0,23,6,1.0,23,0.0
Meghalaya,East Khasi Hills,0,0,0,0,0,156,12,1.0,156,0.0
Madhya_Pradesh,East Midnapore,0,0,0,0,0,679,19,1.0,679,0.0
Madhya_Pradesh,East Nimar,2682,21,1894,38574,10836,10304,1222,-19.2013422818792,10304,0.0020378457059679
Madhya_Pradesh,East Sikkim,0,0,0,0,0,31,2,1.0,31,0.0
Madhya_Pradesh,East Singhbhum,0,0,0,0,0,1590,133,1.0,1590,0.0
Madhya_Pradesh,Eastern West Khasi Hills,0,0,0,0,0,11,3,1.0,11,0.0
Madhya_Pradesh,Eluru,0,0,0,0,0,477,64,1.0,477,0.0
Madhya_Pradesh,Ernakulam,0,0,0,0,0,1482,104,1.0,1482,0.0
Madhya_Pradesh,Erode,0,0,0,0,0,1284,163,1.0,1284,0.0
Madhya_Pradesh,Etah,0,0,0,0,0,1392,132,1.0,1392,0.0
Madhya_Pradesh,Etawah,0,0,0,0,0,1313,130,1.0,1313,0.0
Madhya_Pradesh,Faizabad,0,0,0,0,0,1170,120,1.0,1170,0.0
Madhya_Pradesh,Faridabad,0,0,0,0,0,1179,135,1.0,1179,0.0
Madhya_Pradesh,Faridkot,0,0,0,0,0,184,5,1.0,184,0.0
Madhya_Pradesh,Farrukhabad,0,0,0,0,0,1734,120,1.0,1734,0.0
Madhya_Pradesh,Fatehabad,0,0,0,0,0,335,24,1.0,335,0.0
Madhya_Pradesh,Fatehgarh Sahib,0,0,0,0,0,255,14,1.0,255,0.0
Madhya_Pradesh,Fatehpur,0,0,0,0,0,2508,167,1.0,2508,0.0
Madhya_Pradesh,Fazilka,0,0,0,0,0,393,23,1.0,393,0.0
Madhya_Pradesh,Ferozepur,0,0,0,0,0,289,17,1.0,289,0.0
Madhya_Pradesh,Firozabad,0,0,0,0,0,3016,254,1.0,3016,0.0
Madhya_Pradesh,Firozpur,0,0,0,0,0,158,6,1.0,158,0.0
Madhya_Pradesh,Gadag,0,0,0,0,0,314,70,1.0,314,0.0
Madhya_Pradesh,Gadag *,0,0,0,0,0,27,5,1.0,27,0.0
Madhya_Pradesh,Gadchiroli,0,0,0,0,0,920,50,1.0,920,0.0
Madhya_Pradesh,Gajapati,0,0,0,0,0,275,68,1.0,275,0.0
Madhya_Pradesh,Ganderbal,0,0,0,0,0,166,32,1.0,166,0.0
Madhya_Pradesh,Gandhinagar,0,0,0,0,0,978,102,1.0,978,0.0
Madhya_Pradesh,Ganganagar,0,0,0,0,0,882,103,1.0,882,0.0
Madhya_Pradesh,Ganjam,0,0,0,0,0,1909,347,1.0,1909,0.0
Madhya_Pradesh,Garhwa,0,0,0,0,0,812,84,1.0,812,0.0
Madhya_Pradesh,Garhwa *,0,0,0,0,0,33,0,1.0,33,0.0
Madhya_Pradesh,Garhwal,0,0,0,0,0,18,0,1.0,18,0.0
Madhya_Pradesh,Gariyaband,0,0,0,0,0,917,46,1.0,917,0.0
Madhya_Pradesh,Gaurela-pendra-marwahi,0,0,0,0,0,129,28,1.0,129,0.0
Madhya_Pradesh,Gautam Buddha Nagar,0,0,0,0,0,2784,235,1.0,2784,0.0
Madhya_Pradesh,Gaya,0,0,0,0,0,3135,453,1.0,3135,0.0
Madhya_Pradesh,Ghaziabad,0,0,0,0,0,3771,315,1.0,3771,0.0
Madhya_Pradesh,Ghazipur,0,0,0,0,0,1827,219,1.0,1827,0.0
Madhya_Pradesh,Gir Somnath,0,0,0,0,0,200,35,1.0,200,0.0
Madhya_Pradesh,Giridih,0,0,0,0,0,1363,219,1.0,1363,0.0
Madhya_Pradesh,Goalpara,0,0,0,0,0,899,106,1.0,899,0.0
Madhya_Pradesh,Godda,0,0,0,0,0,1341,170,1.0,1341,0.0
Assam,Golaghat,0,0,0,0,0,412,28,1.0,412,0.0
Madhya_Pradesh,Gomati,0,0,0,0,0,195,44,1.0,195,0.0
Madhya_Pradesh,Gonda,0,0,0,0,0,2738,193,1.0,2738,0.0
